0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0.0,0.17892036,0.358769,0.1233212,0.0,0.0006881058,0.0,0.11570032,0.0,0.0,0.0,0.0,0.0,0.24777308,0.0,0.5725168,0.6031676,0.0,0.0,0.0,0.3116477,0.0,0.0,0.6295183,0.10649568,0.5037732,0.5914043,0.3774092,0.43519658,0.31609547,0.12443437,0.47450197,0.0,0.298997,0.0,0.5954487,0.23578142,0.0,0.0,0.0118917525,0.0,0.0,0.4261578,0.33536962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1376511,0.0,0.0,0.0,0.0,0.0,0.0,0.053487323,0.0,0.0,0.0,0.0,0.31015328,0.0,0.0,0.0,0.3178615,0.0,0.0,0.0,0.0,0.0,0.45831713,0.17412668,0.0,0.5284441,0.0,0.34270918,0.0,0.0,0.5993339,0.0,0.0,0.0,0.19205403,0.039310142,0.0072855335,0.0,0.0,0.0,0.0,0.23007214,0.0,0.2871071,0.224617,0.0,0.0,0.23889539,0.0,0.0,6.176474,18.048557,4.3877096,2.4609318,2.339318,0.0,3.9488976,0.0,0.0,1.246804,0.0,0.0,9.529266,0.0,20.59485,24.27499,0.0,0.0,0.0,5.8646913,0.0,0.0,25.533552,5.524025,18.31135,27.045082,11.665922,12.613983,11.732904,4.3505764,23.288704,0.0,7.5129676,0.0,31.545097,9.240566,0.0,0.0,1.4788352,1.4325229,0.0,18.767342,11.757749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576994,6.5070744,0.009268813,0.0,0.0,0.0,0.0,10.365444,0.0,0.0,0.0,0.0,14.580002,0.0041550733,0.0,0.0,8.9492855,0.0,0.0,0.0885317,0.0,0.0,12.678888,8.127518,0.0,17.781979,0.0060381293,9.118526,0.0,0.0,27.267666,0.0,0.0,0.0,3.2829704,8.915029,0.10521595,0.0,0.0,0.0,5.8773518,4.7563133,0.0,15.81364,2.5563867,7.1554327,0.0,10.751687,0.0
0.0,0.096071176,0.31812835,0.118601345,0.006827511,0.025452144,0.0,0.0,0.0,0.0,0.007230997,0.0,0.0,0.19474505,0.0,0.4989985,0.50401276,0.0,0.0,0.0,0.1702882,0.0,0.0,0.5443052,0.1796707,0.42325804,0.5411397,0.28139606,0.3483744,0.33517405,0.061243925,0.41475698,0.0,0.3238062,0.0,0.5675568,0.28641286,0.0,0.0,0.0,0.0,0.0,0.32697123,0.29338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118685335,0.0,0.0,0.0,0.0,0.0,0.0,0.063131705,0.0,0.0,0.0,0.0,0.2965273,0.0,0.0,0.0,0.2585311,0.0,0.0,0.0,0.0,0.0,0.37739122,0.14288484,0.0,0.46178517,0.0060381293,0.3243121,0.0,0.0,0.57173926,0.0,0.0,0.0,0.18965024,0.09249676,0.059333354,0.0,0.0,0.0,0.0,0.20077838,0.0,0.28603992,0.10556139,0.0,0.0,0.2423552,0.0,0.0,6.176474,18.048557,4.3877096,2.4609318,2.339318,0.0,3.9488976,0.0,0.0,1.246804,0.0,0.0,9.529266,0.0,20.59485,24.27499,0.0,0.0,0.0,5.8646913,0.0,0.0,25.533552,5.524025,18.31135,27.045082,11.665922,12.613983,11.732904,4.3505764,23.288704,0.0,7.5129676,0.0,31.545097,9.240566,0.0,0.0,1.4788352,1.4325229,0.0,18.767342,11.757749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576994,6.5070744,0.009268813,0.0,0.0,0.0,0.0,10.365444,0.0,0.0,0.0,0.0,14.580002,0.0041550733,0.0,0.0,8.9492855,0.0,0.0,0.0885317,0.0,0.0,12.678888,8.127518,0.0,17.781979,0.0060381293,9.118526,0.0,0.0,27.267666,0.0,0.0,0.0,3.2829704,8.915029,0.10521595,0.0,0.0,0.0,5.8773518,4.7563133,0.0,15.81364,2.5563867,7.1554327,0.0,10.751687,0.0
0.0,0.03785092,0.26046407,0.09957466,0.04502224,0.022483692,0.0,0.0,0.0,0.0,0.026966084,0.0,0.0,0.085709624,0.0,0.41015756,0.38101396,0.0,0.0,0.0,0.062086232,0.0,0.0,0.40067723,0.18256839,0.30955794,0.44856298,0.19036606,0.25114492,0.28027368,0.020133127,0.30536994,0.0,0.2536155,0.0,0.4769271,0.27573773,0.0,0.0,0.0,0.0,0.0,0.22056983,0.21360487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10058637,0.0,0.009268813,0.0,0.0,0.0,0.0,0.11140758,0.0,0.0,0.0,0.0,0.25251344,0.0,0.0,0.0,0.17139551,0.0,0.0,0.0,0.0,0.0,0.24328172,0.118852735,0.0,0.3473305,0.0,0.26432097,0.0,0.0,0.49182433,0.0,0.0,0.0,0.09789386,0.13251722,0.03859706,0.0,0.0,0.0,0.0,0.17146342,0.0,0.21673481,0.021490738,0.0,0.0,0.19879693,0.0,0.0,6.176474,18.048557,4.3877096,2.4609318,2.339318,0.0,3.9488976,0.0,0.0,1.246804,0.0,0.0,9.529266,0.0,20.59485,24.27499,0.0,0.0,0.0,5.8646913,0.0,0.0,25.533552,5.524025,18.31135,27.045082,11.665922,12.613983,11.732904,4.3505764,23.288704,0.0,7.5129676,0.0,31.545097,9.240566,0.0,0.0,1.4788352,1.4325229,0.0,18.767342,11.757749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.576994,6.5070744,0.009268813,0.0,0.0,0.0,0.0,10.365444,0.0,0.0,0.0,0.0,14.580002,0.0041550733,0.0,0.0,8.9492855,0.0,0.0,0.0885317,0.0,0.0,12.678888,8.127518,0.0,17.781979,0.0060381293,9.118526,0.0,0.0,27.267666,0.0,0.0,0.0,3.2829704,8.915029,0.10521595,0.0,0.0,0.0,5.8773518,4.7563133,0.0,15.81364,2.5563867,7.1554327,0.0,10.751687,0.0
0.0,1.4073354,1.9292735,0.0,0.0,0.0,0.0,1.1047238,0.0,0.0,0.0,0.0,0.0,1.460542,0.0,2.099773,2.756108,0.0,0.0,0.0,1.6263282,0.0,0.0,2.6618695,0.0,1.73426,2.343827,1.9941053,1.3353404,0.020261183,1.0335059,2.1207097,0.0,0.0,0.0,2.1312523,0.24153435,0.0,0.0,0.7412356,0.0,0.0,2.0583112,0.9325954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35784099,0.36595663,0.0,0.0,0.0,0.0,0.0,0.22976135,0.0,0.0,0.0,0.0,1.0708908,0.0,0.0,0.0,1.261844,0.0,0.0,0.012830973,0.0,0.0,1.9112293,0.475294,0.0,1.9552552,0.0,0.7056287,0.0,0.0,2.0350237,0.0,0.0,0.0,0.0,0.23445015,0.0,0.0,0.0,0.0,0.37254232,0.0,0.0,1.1198993,1.0375738,0.4334861,0.0,0.55041665,0.0,0.0,6.047121,17.87537,4.3888397,2.496388,2.3432856,0.0,3.7131987,0.0,0.0,1.244918,0.0,0.0,9.226826,0.0,20.263702,23.84382,0.0,0.0,0.0,5.67033,0.0,0.0,25.189228,5.4992313,17.909113,26.683657,11.3446455,12.304223,11.654974,4.212817,22.912144,0.0,7.4961095,0.0,31.248606,9.19725,0.0,0.0,1.4660519,1.794174,0.0,18.459726,11.480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502809,7.080288,0.009309791,0.0,0.0,0.0,0.0,10.456136,0.0,0.0,0.0,0.0,14.416352,0.010964755,0.0,0.0,8.714136,0.0,0.0,0.17597316,0.0,0.0,12.290724,8.136083,0.0,17.37307,0.006286755,8.954854,0.0,0.0,26.965727,0.0,0.0,0.0,3.2946947,8.958187,0.105961084,0.0,0.0,0.0,6.3886757,4.7597175,0.0,15.679553,2.5135388,7.331435,0.0,10.548829,0.0
0.0,0.8389345,1.5468347,0.0,0.15219988,0.0,0.0,0.24317913,0.0,0.0,0.0,0.0,0.0,1.0720041,0.0,1.7714032,2.1135082,0.0,0.0,0.0,0.77500165,0.0,0.0,2.1527786,0.0,1.3249645,2.0771031,1.3320829,0.8080578,0.2407107,0.47492385,1.699461,0.0,0.0,0.0,2.215143,0.6137199,0.0,0.0,0.09124279,0.0,0.0,1.4197261,0.75161994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309188,0.5067093,0.0,0.0,0.0,0.0,0.0,0.30081195,0.0,0.0,0.0,0.0,1.0406998,0.0,0.0,0.0,0.74819255,0.0,0.0,0.0,0.0,0.0,1.4514251,0.37930062,0.0,1.5786593,0.0,0.6009623,0.0,0.0,1.9156609,0.0,0.0,0.0,0.0,0.778842,0.0,0.0,0.0,0.0,0.34828666,0.0,0.0,0.99074465,0.14290637,0.4822101,0.0,0.7302495,0.0,0.0,6.047121,17.87537,4.3888397,2.496388,2.3432856,0.0,3.7131987,0.0,0.0,1.244918,0.0,0.0,9.226826,0.0,20.263702,23.84382,0.0,0.0,0.0,5.67033,0.0,0.0,25.189228,5.4992313,17.909113,26.683657,11.3446455,12.304223,11.654974,4.212817,22.912144,0.0,7.4961095,0.0,31.248606,9.19725,0.0,0.0,1.4660519,1.794174,0.0,18.459726,11.480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502809,7.080288,0.009309791,0.0,0.0,0.0,0.0,10.456136,0.0,0.0,0.0,0.0,14.416352,0.010964755,0.0,0.0,8.714136,0.0,0.0,0.17597316,0.0,0.0,12.290724,8.136083,0.0,17.37307,0.006286755,8.954854,0.0,0.0,26.965727,0.0,0.0,0.0,3.2946947,8.958187,0.105961084,0.0,0.0,0.0,6.3886757,4.7597175,0.0,15.679553,2.5135388,7.331435,0.0,10.548829,0.0
0.0,0.71837354,1.4321814,0.0,0.28831723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9030433,0.0,1.6239228,1.8261454,0.0,0.0,0.0,0.45460546,0.0,0.0,1.8941505,0.07813208,1.0330983,1.8606193,1.0547984,0.55892175,0.24951383,0.3667355,1.5083908,0.0,0.0,0.0,2.1982706,0.81258494,0.0,0.0,0.0,0.0,0.0,1.1273711,0.6959946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33302578,0.85394776,0.0,0.0,0.0,0.0,0.0,0.4709932,0.0,0.0,0.0,0.0,1.0206014,0.0,0.0,0.0,0.51256925,0.0,0.0,0.0,0.0,0.0,1.181014,0.327449,0.0,1.3196763,0.0,0.6112625,0.0,0.0,1.8853493,0.0,0.0,0.0,0.0,0.93417263,0.0,0.0,0.0,0.0,0.59394634,0.0,0.0,0.9306686,0.0,0.6978577,0.0,0.77025044,0.0,0.0,6.047121,17.87537,4.3888397,2.496388,2.3432856,0.0,3.7131987,0.0,0.0,1.244918,0.0,0.0,9.226826,0.0,20.263702,23.84382,0.0,0.0,0.0,5.67033,0.0,0.0,25.189228,5.4992313,17.909113,26.683657,11.3446455,12.304223,11.654974,4.212817,22.912144,0.0,7.4961095,0.0,31.248606,9.19725,0.0,0.0,1.4660519,1.794174,0.0,18.459726,11.480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502809,7.080288,0.009309791,0.0,0.0,0.0,0.0,10.456136,0.0,0.0,0.0,0.0,14.416352,0.010964755,0.0,0.0,8.714136,0.0,0.0,0.17597316,0.0,0.0,12.290724,8.136083,0.0,17.37307,0.006286755,8.954854,0.0,0.0,26.965727,0.0,0.0,0.0,3.2946947,8.958187,0.105961084,0.0,0.0,0.0,6.3886757,4.7597175,0.0,15.679553,2.5135388,7.331435,0.0,10.548829,0.0
0.0,0.64232826,1.3810687,0.0,0.4045869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8566357,0.0,1.5735155,1.6678456,0.0,0.0,0.0,0.23471174,0.0,0.0,1.7620454,0.17992772,0.86199045,1.7501203,0.88388073,0.4140397,0.30812228,0.31492236,1.430018,0.0,0.0,0.0,2.267231,1.0173359,0.0,0.0,0.0,0.0,0.0,0.9439335,0.72738945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37333548,0.94241035,0.0,0.0,0.0,0.0,0.0,0.5930166,0.0,0.0,0.0,0.0,1.0477947,0.0,0.0,0.0,0.3727886,0.0,0.0,0.0,0.0,0.0,1.0476159,0.28388634,0.0,1.1710976,0.0,0.6857677,0.0,0.0,1.9499862,0.0,0.0,0.0,0.0,1.048748,0.0,0.0,0.0,0.0,0.63317525,0.0,0.0,0.933624,0.0,0.8460323,0.0,0.8524935,0.0,0.0,6.047121,17.87537,4.3888397,2.496388,2.3432856,0.0,3.7131987,0.0,0.0,1.244918,0.0,0.0,9.226826,0.0,20.263702,23.84382,0.0,0.0,0.0,5.67033,0.0,0.0,25.189228,5.4992313,17.909113,26.683657,11.3446455,12.304223,11.654974,4.212817,22.912144,0.0,7.4961095,0.0,31.248606,9.19725,0.0,0.0,1.4660519,1.794174,0.0,18.459726,11.480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502809,7.080288,0.009309791,0.0,0.0,0.0,0.0,10.456136,0.0,0.0,0.0,0.0,14.416352,0.010964755,0.0,0.0,8.714136,0.0,0.0,0.17597316,0.0,0.0,12.290724,8.136083,0.0,17.37307,0.006286755,8.954854,0.0,0.0,26.965727,0.0,0.0,0.0,3.2946947,8.958187,0.105961084,0.0,0.0,0.0,6.3886757,4.7597175,0.0,15.679553,2.5135388,7.331435,0.0,10.548829,0.0
0.0,0.9536295,1.2734023,0.0,0.0,0.0,0.0,1.329386,0.0,0.0,0.0,0.0,0.0,0.6576571,0.0,1.1631036,2.3187928,0.0,0.0,0.0,1.1597902,0.0,0.0,1.7418718,0.0,1.4785274,2.0734196,1.1820269,1.2180562,0.33870956,0.8666251,2.2715669,0.0,0.0,0.0,1.8287486,0.23380056,0.0,0.0,0.3244225,0.36605287,0.0,1.9725323,0.66287756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24812536,0.9185964,0.0,0.0,0.0,0.0,0.0,0.61778104,0.0,0.0,0.0,0.0,0.9451137,0.010964755,0.0,0.0,1.282765,0.0,0.0,0.1631422,0.0,0.0,1.2774801,0.44224352,0.0,1.4041016,0.0,0.36660808,0.0,0.0,1.8166345,0.0,0.0,0.0,0.0,0.22761786,0.0,0.0,0.0,0.0,1.0895092,0.0,0.0,0.67631733,0.6579956,0.6272701,0.0,0.3111525,0.0,0.0,6.047121,17.87537,4.3888397,2.496388,2.3432856,0.0,3.7131987,0.0,0.0,1.244918,0.0,0.0,9.226826,0.0,20.263702,23.84382,0.0,0.0,0.0,5.67033,0.0,0.0,25.189228,5.4992313,17.909113,26.683657,11.3446455,12.304223,11.654974,4.212817,22.912144,0.0,7.4961095,0.0,31.248606,9.19725,0.0,0.0,1.4660519,1.794174,0.0,18.459726,11.480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502809,7.080288,0.009309791,0.0,0.0,0.0,0.0,10.456136,0.0,0.0,0.0,0.0,14.416352,0.010964755,0.0,0.0,8.714136,0.0,0.0,0.17597316,0.0,0.0,12.290724,8.136083,0.0,17.37307,0.006286755,8.954854,0.0,0.0,26.965727,0.0,0.0,0.0,3.2946947,8.958187,0.105961084,0.0,0.0,0.0,6.3886757,4.7597175,0.0,15.679553,2.5135388,7.331435,0.0,10.548829,0.0
0.0,0.39194086,0.8955887,0.0,0.41811123,0.0,0.0,0.47427362,0.0,0.0,0.0,0.0,0.0,0.2723275,0.0,0.83838236,1.6822655,0.0,0.0,0.0,0.3156305,0.0,0.0,1.2379303,0.20095174,1.0717092,1.8090732,0.52566844,0.6951223,0.55677193,0.31417203,1.8550416,0.0,0.0,0.0,1.913319,0.60502565,0.0,0.0,0.0,0.48622257,0.0,1.3395525,0.48567915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2002307,1.060938,0.0,0.0,0.0,0.0,0.0,0.69032365,0.0,0.0,0.0,0.0,0.9160101,0.0,0.0,0.0,0.7728991,0.0,0.0,0.0,0.0,0.0,0.8211961,0.34668112,0.0,1.0307744,0.0,0.2647048,0.0,0.0,1.6999742,0.0,0.0,0.0,0.0,0.7674016,0.0,0.0,0.0,0.0,1.0681832,0.0,0.0,0.54915,0.0,0.6780957,0.0,0.49089724,0.0,0.0,6.047121,17.87537,4.3888397,2.496388,2.3432856,0.0,3.7131987,0.0,0.0,1.244918,0.0,0.0,9.226826,0.0,20.263702,23.84382,0.0,0.0,0.0,5.67033,0.0,0.0,25.189228,5.4992313,17.909113,26.683657,11.3446455,12.304223,11.654974,4.212817,22.912144,0.0,7.4961095,0.0,31.248606,9.19725,0.0,0.0,1.4660519,1.794174,0.0,18.459726,11.480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502809,7.080288,0.009309791,0.0,0.0,0.0,0.0,10.456136,0.0,0.0,0.0,0.0,14.416352,0.010964755,0.0,0.0,8.714136,0.0,0.0,0.17597316,0.0,0.0,12.290724,8.136083,0.0,17.37307,0.006286755,8.954854,0.0,0.0,26.965727,0.0,0.0,0.0,3.2946947,8.958187,0.105961084,0.0,0.0,0.0,6.3886757,4.7597175,0.0,15.679553,2.5135388,7.331435,0.0,10.548829,0.0
0.0,0.31160328,0.84075654,0.0,0.5325046,0.0,0.0,0.21353215,0.0,0.0,0.0,0.0,0.0,0.21212605,0.0,0.78551364,1.5225027,0.0,0.0,0.0,0.07916049,0.0,0.0,1.1046411,0.30657232,0.898211,1.6986985,0.34409332,0.53736526,0.6149204,0.2460225,1.7747386,0.0,0.0,0.0,1.9962242,0.8206337,0.0,0.0,0.0,0.47764435,0.0,1.145227,0.5187061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24419156,1.1716548,0.0,0.0,0.0,0.0,0.0,0.822957,0.0,0.0,0.0,0.0,0.9501268,0.0,0.0,0.0,0.615716,0.0,0.0,0.0,0.0,0.0,0.68032575,0.3025443,0.0,0.8840215,0.0,0.3392268,0.0,0.0,1.7692075,0.0,0.0,0.0,0.0,0.8969147,0.0,0.0,0.0,0.0,1.1219155,0.0,0.0,0.5508167,0.0,0.83159745,0.0,0.58605725,0.0,0.0,6.047121,17.87537,4.3888397,2.496388,2.3432856,0.0,3.7131987,0.0,0.0,1.244918,0.0,0.0,9.226826,0.0,20.263702,23.84382,0.0,0.0,0.0,5.67033,0.0,0.0,25.189228,5.4992313,17.909113,26.683657,11.3446455,12.304223,11.654974,4.212817,22.912144,0.0,7.4961095,0.0,31.248606,9.19725,0.0,0.0,1.4660519,1.794174,0.0,18.459726,11.480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502809,7.080288,0.009309791,0.0,0.0,0.0,0.0,10.456136,0.0,0.0,0.0,0.0,14.416352,0.010964755,0.0,0.0,8.714136,0.0,0.0,0.17597316,0.0,0.0,12.290724,8.136083,0.0,17.37307,0.006286755,8.954854,0.0,0.0,26.965727,0.0,0.0,0.0,3.2946947,8.958187,0.105961084,0.0,0.0,0.0,6.3886757,4.7597175,0.0,15.679553,2.5135388,7.331435,0.0,10.548829,0.0
0.0,0.23557514,0.7896559,0.0,0.64876187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1657532,0.0,0.7351147,1.3642169,0.0,0.0,0.0,0.0,0.0,0.0,0.9725373,0.4083445,0.7271089,1.5882072,0.17320585,0.3925256,0.6735266,0.1942545,1.6963735,0.0,0.0,0.0,2.0651486,1.0253581,0.0,0.0,0.0,0.4642544,0.0,0.96182257,0.5501102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2844821,1.2600741,0.0,0.0,0.0,0.0,0.0,0.9449603,0.0,0.0,0.0,0.0,0.9773096,0.0,0.0,0.0,0.47598952,0.0,0.0,0.0,0.0,0.0,0.5469515,0.25898883,0.0,0.73543775,0.0,0.4137319,0.0,0.0,1.833828,0.0,0.0,0.0,0.0,1.0114572,0.0,0.0,0.0,0.0,1.1611172,0.0,0.0,0.5537835,0.0,0.9797492,0.0,0.6682723,0.0,0.0,6.047121,17.87537,4.3888397,2.496388,2.3432856,0.0,3.7131987,0.0,0.0,1.244918,0.0,0.0,9.226826,0.0,20.263702,23.84382,0.0,0.0,0.0,5.67033,0.0,0.0,25.189228,5.4992313,17.909113,26.683657,11.3446455,12.304223,11.654974,4.212817,22.912144,0.0,7.4961095,0.0,31.248606,9.19725,0.0,0.0,1.4660519,1.794174,0.0,18.459726,11.480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502809,7.080288,0.009309791,0.0,0.0,0.0,0.0,10.456136,0.0,0.0,0.0,0.0,14.416352,0.010964755,0.0,0.0,8.714136,0.0,0.0,0.17597316,0.0,0.0,12.290724,8.136083,0.0,17.37307,0.006286755,8.954854,0.0,0.0,26.965727,0.0,0.0,0.0,3.2946947,8.958187,0.105961084,0.0,0.0,0.0,6.3886757,4.7597175,0.0,15.679553,2.5135388,7.331435,0.0,10.548829,0.0
0.0,0.0,2.1091964,0.9533757,0.0,0.66306704,0.0,0.03466911,0.0,0.0,0.38088554,0.0,0.0,1.2030622,0.0,2.3076444,2.5206084,0.0,0.0,0.0,0.09954997,0.0,0.0,3.098043,0.5163681,2.47296,2.8455114,1.4955015,1.8812258,1.6452231,0.0,2.2928987,0.0,1.3399041,0.0,3.0932124,0.1569772,0.0,0.0,0.2176744,0.0,0.0,2.3481157,1.4163955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9483769,0.0,0.0,0.0,0.0,0.0,0.0,1.1258291,0.0,0.0,0.0,0.0,1.3784553,0.0,0.0,0.0,1.0117265,0.0,0.0,0.0,0.0,0.0,1.0566876,1.3351132,0.0,1.9746414,0.0,0.9570977,0.0,0.0,2.648674,0.0,0.0,0.0,0.9684266,0.049161926,0.0,0.0,0.0,0.0,0.0,1.2161324,0.0,2.3309932,0.0,0.14474979,0.0,0.9908326,0.0,0.0,6.047121,17.87537,4.3888397,2.496388,2.3432856,0.0,3.7131987,0.0,0.0,1.244918,0.0,0.0,9.226826,0.0,20.263702,23.84382,0.0,0.0,0.0,5.67033,0.0,0.0,25.189228,5.4992313,17.909113,26.683657,11.3446455,12.304223,11.654974,4.212817,22.912144,0.0,7.4961095,0.0,31.248606,9.19725,0.0,0.0,1.4660519,1.794174,0.0,18.459726,11.480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502809,7.080288,0.009309791,0.0,0.0,0.0,0.0,10.456136,0.0,0.0,0.0,0.0,14.416352,0.010964755,0.0,0.0,8.714136,0.0,0.0,0.17597316,0.0,0.0,12.290724,8.136083,0.0,17.37307,0.006286755,8.954854,0.0,0.0,26.965727,0.0,0.0,0.0,3.2946947,8.958187,0.105961084,0.0,0.0,0.0,6.3886757,4.7597175,0.0,15.679553,2.5135388,7.331435,0.0,10.548829,0.0
0.0,0.0,1.7156472,1.0360096,0.0,0.50871605,0.0,0.0,0.0,0.0,0.23213819,0.0,0.0,0.95529103,0.0,2.236257,2.0125496,0.0,0.0,0.0,0.0,0.0,0.0,2.7453518,0.7994071,2.161885,2.6001024,0.95867044,1.5889444,1.9611528,0.0,1.9673092,0.0,1.6268312,0.0,3.3494315,0.588619,0.0,0.0,0.0,0.0,0.0,1.903667,1.4796791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99154896,0.0,0.0,0.0,0.0,0.0,0.0,1.2471178,0.0,0.0,0.0,0.0,1.4166791,0.0,0.0,0.0,0.5198718,0.0,0.0,0.0,0.0,0.0,0.7332058,1.3174087,0.0,1.6734986,0.0,1.0275446,0.0,0.0,2.6230524,0.0,0.0,0.0,0.8000257,0.59988517,0.0,0.0,0.0,0.0,0.0,1.0783682,0.0,2.081997,0.0,0.29328436,0.0,1.2581129,0.0,0.0,6.047121,17.87537,4.3888397,2.496388,2.3432856,0.0,3.7131987,0.0,0.0,1.244918,0.0,0.0,9.226826,0.0,20.263702,23.84382,0.0,0.0,0.0,5.67033,0.0,0.0,25.189228,5.4992313,17.909113,26.683657,11.3446455,12.304223,11.654974,4.212817,22.912144,0.0,7.4961095,0.0,31.248606,9.19725,0.0,0.0,1.4660519,1.794174,0.0,18.459726,11.480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502809,7.080288,0.009309791,0.0,0.0,0.0,0.0,10.456136,0.0,0.0,0.0,0.0,14.416352,0.010964755,0.0,0.0,8.714136,0.0,0.0,0.17597316,0.0,0.0,12.290724,8.136083,0.0,17.37307,0.006286755,8.954854,0.0,0.0,26.965727,0.0,0.0,0.0,3.2946947,8.958187,0.105961084,0.0,0.0,0.0,6.3886757,4.7597175,0.0,15.679553,2.5135388,7.331435,0.0,10.548829,0.0
0.0,0.0,1.3288913,0.9424224,0.0,0.5478889,0.0,0.0,0.0,0.0,0.32897463,0.0,0.0,0.3558596,0.0,1.56374,1.0458643,0.0,0.0,0.0,0.0,0.0,0.0,1.8639237,1.1742507,1.290537,1.983017,0.09025951,0.7824433,1.8872206,0.0,1.3355782,0.0,1.687358,0.0,2.9446845,0.91378105,0.0,0.0,0.0,0.0,0.0,1.0069804,1.0175216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319665,0.0,0.0,0.0,0.0,0.0,0.0,1.4835241,0.0,0.0,0.0,0.0,1.2195375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056646,0.0,0.96194553,0.0,0.8030071,0.0,0.0,2.2081742,0.0,0.0,0.0,0.49808943,0.9956901,0.0,0.0,0.0,0.0,0.0,0.805449,0.0,1.9154198,0.0,0.55730915,0.0,1.1665454,0.0,0.0,6.047121,17.87537,4.3888397,2.496388,2.3432856,0.0,3.7131987,0.0,0.0,1.244918,0.0,0.0,9.226826,0.0,20.263702,23.84382,0.0,0.0,0.0,5.67033,0.0,0.0,25.189228,5.4992313,17.909113,26.683657,11.3446455,12.304223,11.654974,4.212817,22.912144,0.0,7.4961095,0.0,31.248606,9.19725,0.0,0.0,1.4660519,1.794174,0.0,18.459726,11.480563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502809,7.080288,0.009309791,0.0,0.0,0.0,0.0,10.456136,0.0,0.0,0.0,0.0,14.416352,0.010964755,0.0,0.0,8.714136,0.0,0.0,0.17597316,0.0,0.0,12.290724,8.136083,0.0,17.37307,0.006286755,8.954854,0.0,0.0,26.965727,0.0,0.0,0.0,3.2946947,8.958187,0.105961084,0.0,0.0,0.0,6.3886757,4.7597175,0.0,15.679553,2.5135388,7.331435,0.0,10.548829,0.0
